trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
921280008:7,11:27:00,11:27:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:7,11:28:00,11:28:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:7,11:29:00,11:29:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:7,11:30:00,11:30:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:7,11:31:00,11:31:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:8,11:36:00,11:36:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:8,11:38:00,11:38:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:8,11:39:00,11:39:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:8,11:40:00,11:40:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:8,11:41:00,11:41:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:8,11:41:00,11:41:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:8,11:42:00,11:42:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:8,11:45:00,11:45:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:8,11:46:00,11:46:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:8,11:48:00,11:48:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:8,11:49:00,11:49:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:8,11:50:00,11:50:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:8,11:50:00,11:50:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:8,11:51:00,11:51:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:8,11:52:00,11:52:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:8,11:52:00,11:52:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:8,11:53:00,11:53:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:8,11:54:00,11:54:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:8,11:55:00,11:55:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:8,11:56:00,11:56:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:8,11:57:00,11:57:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:8,11:57:00,11:57:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:8,11:58:00,11:58:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:8,11:59:00,11:59:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:8,12:00:00,12:00:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:8,12:01:00,12:01:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:8,12:04:00,12:04:00,zenbus:StopPoint:SP:381890007:LOC,32,,,,10224,
921280008:8,12:04:00,12:04:00,zenbus:StopPoint:SP:499560003:LOC,33,,,,10459,
921280008:8,12:05:00,12:05:00,zenbus:StopPoint:SP:513010003:LOC,34,,,,10870,
921280008:9,12:16:00,12:16:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:9,12:18:00,12:18:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:9,12:19:00,12:19:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:9,12:20:00,12:20:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:9,12:21:00,12:21:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:9,12:21:00,12:21:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:9,12:22:00,12:22:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:9,12:25:00,12:25:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:9,12:26:00,12:26:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:9,12:28:00,12:28:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:9,12:29:00,12:29:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:9,12:30:00,12:30:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:9,12:30:00,12:30:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:9,12:31:00,12:31:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:9,12:32:00,12:32:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:9,12:32:00,12:32:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:9,12:33:00,12:33:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:9,12:34:00,12:34:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:9,12:35:00,12:35:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:9,12:36:00,12:36:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:9,12:37:00,12:37:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:9,12:37:00,12:37:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:9,12:38:00,12:38:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:9,12:39:00,12:39:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:9,12:40:00,12:40:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:9,12:41:00,12:41:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:10,12:56:00,12:56:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:10,12:58:00,12:58:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:10,12:59:00,12:59:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:10,13:00:00,13:00:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:10,13:01:00,13:01:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:10,13:01:00,13:01:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:10,13:02:00,13:02:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:10,13:05:00,13:05:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:10,13:06:00,13:06:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:10,13:08:00,13:08:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:10,13:09:00,13:09:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:10,13:10:00,13:10:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:10,13:10:00,13:10:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:10,13:11:00,13:11:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:10,13:12:00,13:12:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:10,13:12:00,13:12:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:10,13:13:00,13:13:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:10,13:14:00,13:14:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:10,13:15:00,13:15:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:10,13:16:00,13:16:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:10,13:17:00,13:17:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:10,13:17:00,13:17:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:10,13:18:00,13:18:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:10,13:19:00,13:19:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:10,13:20:00,13:20:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:10,13:21:00,13:21:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:10,13:24:00,13:24:00,zenbus:StopPoint:SP:381890007:LOC,32,,,,10224,
921280008:10,13:24:00,13:24:00,zenbus:StopPoint:SP:499560003:LOC,33,,,,10459,
921280008:10,13:25:00,13:25:00,zenbus:StopPoint:SP:513010003:LOC,34,,,,10870,
921280008:11,14:06:00,14:06:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:11,14:08:00,14:08:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:11,14:09:00,14:09:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:11,14:10:00,14:10:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:11,14:11:00,14:11:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:11,14:11:00,14:11:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:11,14:12:00,14:12:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:11,14:15:00,14:15:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:11,14:16:00,14:16:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:11,14:18:00,14:18:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:11,14:19:00,14:19:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:11,14:20:00,14:20:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:11,14:20:00,14:20:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:11,14:21:00,14:21:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:11,14:22:00,14:22:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:11,14:22:00,14:22:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:11,14:23:00,14:23:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:11,14:24:00,14:24:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:11,14:25:00,14:25:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:11,14:26:00,14:26:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:11,14:27:00,14:27:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:11,14:27:00,14:27:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:11,14:28:00,14:28:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:11,14:29:00,14:29:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:11,14:30:00,14:30:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:11,14:31:00,14:31:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:12,14:36:00,14:36:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:12,14:38:00,14:38:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:12,14:39:00,14:39:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:12,14:40:00,14:40:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:12,14:41:00,14:41:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:12,14:41:00,14:41:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:12,14:42:00,14:42:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:12,14:45:00,14:45:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:12,14:46:00,14:46:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:12,14:48:00,14:48:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:12,14:49:00,14:49:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:12,14:50:00,14:50:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:12,14:50:00,14:50:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:12,14:51:00,14:51:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:12,14:52:00,14:52:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:12,14:52:00,14:52:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:12,14:53:00,14:53:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:12,14:54:00,14:54:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:12,14:55:00,14:55:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:12,14:56:00,14:56:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:12,14:57:00,14:57:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:12,14:57:00,14:57:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:12,14:58:00,14:58:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:12,14:59:00,14:59:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:12,15:00:00,15:00:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:12,15:01:00,15:01:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:13,15:06:00,15:06:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:13,15:08:00,15:08:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:13,15:09:00,15:09:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:13,15:10:00,15:10:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:13,15:11:00,15:11:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:13,15:11:00,15:11:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:13,15:12:00,15:12:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:13,15:15:00,15:15:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:13,15:16:00,15:16:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:13,15:18:00,15:18:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:13,15:19:00,15:19:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:13,15:20:00,15:20:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:13,15:20:00,15:20:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:13,15:21:00,15:21:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:13,15:22:00,15:22:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:13,15:22:00,15:22:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:13,15:23:00,15:23:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:13,15:24:00,15:24:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:13,15:25:00,15:25:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:13,15:26:00,15:26:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:13,15:27:00,15:27:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:13,15:27:00,15:27:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:13,15:28:00,15:28:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:13,15:29:00,15:29:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:13,15:30:00,15:30:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:13,15:31:00,15:31:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:14,15:36:00,15:36:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:14,15:38:00,15:38:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:14,15:39:00,15:39:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:14,15:40:00,15:40:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:14,15:41:00,15:41:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:14,15:41:00,15:41:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:14,15:42:00,15:42:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:14,15:45:00,15:45:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:14,15:46:00,15:46:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:14,15:48:00,15:48:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:14,15:49:00,15:49:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:14,15:50:00,15:50:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:14,15:50:00,15:50:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:14,15:51:00,15:51:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:14,15:52:00,15:52:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:14,15:52:00,15:52:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:14,15:53:00,15:53:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:14,15:54:00,15:54:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:14,15:55:00,15:55:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:14,15:56:00,15:56:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:14,15:57:00,15:57:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:14,15:57:00,15:57:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:14,15:58:00,15:58:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:14,15:59:00,15:59:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:14,16:00:00,16:00:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:14,16:01:00,16:01:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:15,16:06:00,16:06:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:15,16:08:00,16:08:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:15,16:09:00,16:09:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:15,16:10:00,16:10:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:15,16:11:00,16:11:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:15,16:11:00,16:11:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:15,16:12:00,16:12:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:15,16:15:00,16:15:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:15,16:16:00,16:16:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:15,16:18:00,16:18:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:15,16:19:00,16:19:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:15,16:20:00,16:20:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:15,16:20:00,16:20:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:15,16:21:00,16:21:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:15,16:22:00,16:22:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:15,16:22:00,16:22:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:15,16:23:00,16:23:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:15,16:24:00,16:24:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:15,16:25:00,16:25:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:15,16:26:00,16:26:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:15,16:27:00,16:27:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:15,16:27:00,16:27:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:15,16:28:00,16:28:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:15,16:29:00,16:29:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:15,16:30:00,16:30:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:15,16:31:00,16:31:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:16,16:36:00,16:36:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:16,16:38:00,16:38:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:16,16:39:00,16:39:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:16,16:40:00,16:40:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:16,16:41:00,16:41:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:16,16:41:00,16:41:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:16,16:42:00,16:42:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:16,16:45:00,16:45:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:16,16:46:00,16:46:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:16,16:48:00,16:48:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:16,16:49:00,16:49:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:16,16:50:00,16:50:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:16,16:50:00,16:50:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:16,16:51:00,16:51:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:16,16:52:00,16:52:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:16,16:52:00,16:52:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:16,16:53:00,16:53:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:16,16:54:00,16:54:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:16,16:55:00,16:55:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:16,16:56:00,16:56:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:16,16:57:00,16:57:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:16,16:57:00,16:57:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:16,16:58:00,16:58:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:16,16:59:00,16:59:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:16,17:00:00,17:00:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:16,17:01:00,17:01:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:17,17:17:00,17:17:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:17,17:18:00,17:18:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:17,17:19:00,17:19:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:17,17:20:00,17:20:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:17,17:21:00,17:21:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:17,17:21:00,17:21:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:17,17:22:00,17:22:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:17,17:25:00,17:25:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:17,17:26:00,17:26:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:17,17:28:00,17:28:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
921280008:17,17:29:00,17:29:00,zenbus:StopPoint:SP:374210002:LOC,16,,,,4669,
921280008:17,17:30:00,17:30:00,zenbus:StopPoint:SP:374150012:LOC,17,,,,5062,
921280008:17,17:30:00,17:30:00,zenbus:StopPoint:SP:411310007:LOC,18,,,,5344,
921280008:17,17:31:00,17:31:00,zenbus:StopPoint:SP:411370003:LOC,19,,,,5570,
921280008:17,17:32:00,17:32:00,zenbus:StopPoint:SP:374250001:LOC,20,,,,5746,
921280008:17,17:32:00,17:32:00,zenbus:StopPoint:SP:376400001:LOC,21,,,,5986,
921280008:17,17:33:00,17:33:00,zenbus:StopPoint:SP:405560004:LOC,22,,,,6247,
921280008:17,17:34:00,17:34:00,zenbus:StopPoint:SP:378520001:LOC,23,,,,6752,
921280008:17,17:35:00,17:35:00,zenbus:StopPoint:SP:379910001:LOC,24,,,,7115,
921280008:17,17:36:00,17:36:00,zenbus:StopPoint:SP:399950008:LOC,25,,,,7496,
921280008:17,17:37:00,17:37:00,zenbus:StopPoint:SP:394410002:LOC,26,,,,7741,
921280008:17,17:37:00,17:37:00,zenbus:StopPoint:SP:391980007:LOC,27,,,,7958,
921280008:17,17:38:00,17:38:00,zenbus:StopPoint:SP:673910006:LOC,28,,,,8234,
921280008:17,17:39:00,17:39:00,zenbus:StopPoint:SP:681010002:LOC,29,,,,8700,
921280008:17,17:40:00,17:40:00,zenbus:StopPoint:SP:507080002:LOC,30,,,,8944,
921280008:17,17:41:00,17:41:00,zenbus:StopPoint:SP:509140003:LOC,31,,,,9365,
921280008:17,17:44:00,17:44:00,zenbus:StopPoint:SP:381890007:LOC,32,,,,10224,
921280008:17,17:44:00,17:44:00,zenbus:StopPoint:SP:499560003:LOC,33,,,,10459,
921280008:17,17:45:00,17:45:00,zenbus:StopPoint:SP:513010003:LOC,34,,,,10870,
921280008:18,17:36:00,17:36:00,zenbus:StopPoint:SP:677060008:LOC,5,,,,0,
921280008:18,17:38:00,17:38:00,zenbus:StopPoint:SP:411450001:LOC,7,,,,741,
921280008:18,17:39:00,17:39:00,zenbus:StopPoint:SP:405570002:LOC,8,,,,1228,
921280008:18,17:40:00,17:40:00,zenbus:StopPoint:SP:398400002:LOC,9,,,,1368,
921280008:18,17:41:00,17:41:00,zenbus:StopPoint:SP:379900001:LOC,10,,,,1714,
921280008:18,17:41:00,17:41:00,zenbus:StopPoint:SP:501430001:LOC,11,,,,1911,
921280008:18,17:42:00,17:42:00,zenbus:StopPoint:SP:507070002:LOC,12,,,,2884,
921280008:18,17:45:00,17:45:00,zenbus:StopPoint:SP:384750003:LOC,13,,,,3449,
921280008:18,17:46:00,17:46:00,zenbus:StopPoint:SP:509160001:LOC,14,,,,3776,
921280008:18,17:48:00,17:48:00,zenbus:StopPoint:SP:386520002:LOC,15,,,,4109,
